media_exposure,women_age,region,residence,woman_education,religion,ethnicity,no_of_H_members,no_of_children_Un_5,r/n_ship_HH_head,sex_HH_head,age_H_head,wealth_Index,total_children_ever_born,currently_pregnant,No_of_living_children,smokes_cigarettes,current_martial_status,number_of_other_wives,marital_duration,no_family,husband_education,husbands_occupation,wife_working_status,wife_occupation,husband_age,husband_decides_wife_health_care,husband_decides_HH_purchase,husband_decides_fimily_vist,husband_decides_fin_activity,wife_goes_W_teeling_husband,wife_neglects_children,wife_argues_W_husband,wife_burns_food,wife_owns_house,wife_owns_land,wife_asking_use_condom_his_STIs,wife_refuses_sex_W_husband,husband_j_wife_talks_other_men,husband_accuses_wif_unfaithfulness,husband_not_permit_meet_her_friends,husband_limit_wife_contact_family,husband_insists_where wife_is,husband_drinks_alcohol,wifes_familiy_violence_histrory,wife_afraid_hasband,IPV
1,4,11,1,2,1,2,0,1,2,1,1,2,0,0,2,0,1,0,1,3,2,81,0,52,0,2,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,1
1,2,9,2,0,2,2,0,0,1,2,0,2,0,1,0,0,1,0,0,1,1,52,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7,9,2,2,2,2,0,0,2,1,3,2,0,0,0,0,1,0,2,1,3,23,1,43,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
1,4,9,2,0,2,2,1,1,2,1,1,2,0,0,4,0,1,0,0,1,0,63,1,52,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1
0,3,9,2,0,2,5,0,2,2,1,1,2,0,1,2,0,1,0,0,2,0,61,0,0,1,4,1,2,4,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,2,0
1,4,9,2,2,2,2,1,2,2,1,2,2,0,0,3,0,1,0,0,1,1,51,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1,2,3,2,0,1,1,0,0,2,1,1,2,0,0,0,0,1,0,0,1,8,63,0,63,0,2,2,2,2,1,1,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0
0,5,3,2,0,1,1,0,0,3,2,5,0,0,0,2,0,4,0,0,1,1,63,0,0,1,2,2,2,2,0,1,1,1,2,2,8,1,1,0,0,0,0,1,0,1,1
0,4,3,2,0,1,1,0,0,1,2,1,0,0,0,2,0,3,0,0,1,1,63,1,52,1,2,2,2,2,0,1,1,1,1,2,0,1,1,0,0,1,0,0,0,0,0
0,6,3,2,0,1,1,1,3,2,1,4,1,1,0,7,0,1,0,0,3,0,63,0,63,2,1,1,1,4,1,1,1,1,2,1,1,0,1,0,1,1,1,1,0,0,2
0,7,3,2,0,1,1,0,0,2,1,3,1,1,0,6,0,1,0,0,3,0,63,0,0,1,2,2,2,2,1,1,1,1,2,2,0,0,1,0,0,0,0,0,8,2,2
1,7,3,2,0,1,1,0,0,2,1,3,2,1,0,6,0,1,0,0,1,0,96,0,0,1,4,4,4,4,8,0,0,0,2,2,8,0,1,0,1,0,0,1,1,1,0
1,3,3,2,0,1,1,0,2,2,1,1,2,0,0,3,0,1,0,0,3,0,63,0,0,0,4,4,4,4,1,1,1,1,2,2,0,0,1,0,0,0,0,1,0,1,0
1,2,9,2,2,2,2,1,2,3,1,2,2,0,0,1,0,5,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
0,5,9,2,1,2,2,1,1,2,1,2,2,0,0,5,0,1,0,0,8,0,63,0,0,1,1,1,1,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,0
0,5,1,2,1,1,3,0,0,1,2,2,0,0,0,3,0,5,0,0,1,1,63,1,41,1,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,4
0,3,1,2,0,1,3,0,1,2,1,2,0,0,0,3,0,1,0,0,1,0,92,0,63,1,2,2,2,2,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0
0,4,1,2,0,1,3,1,2,2,1,2,1,1,0,7,0,1,0,0,1,0,73,0,0,1,2,2,2,2,1,1,1,1,2,2,1,1,0,0,0,0,1,1,0,0,0
0,6,1,2,0,1,3,1,3,2,1,2,1,0,0,5,0,1,0,2,1,0,96,0,0,1,2,4,2,2,0,0,1,1,2,2,1,1,0,0,0,0,0,1,0,0,0
1,2,1,2,1,1,3,0,2,2,1,1,1,0,0,2,0,1,0,0,2,0,93,0,63,0,2,2,2,4,0,0,0,1,2,0,1,1,1,0,0,0,0,1,0,2,0
1,5,1,2,0,1,3,1,2,2,1,2,2,1,0,6,0,1,0,1,1,0,54,0,0,1,4,4,4,4,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,4,1,2,0,1,3,1,1,2,1,4,0,1,0,7,0,1,0,0,8,0,63,0,63,2,4,4,1,4,1,1,0,1,2,0,0,0,1,0,1,0,0,1,8,1,2
1,2,1,2,2,1,3,0,1,2,1,1,2,0,0,1,0,1,0,0,1,0,54,0,0,0,4,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
1,5,11,1,1,2,6,1,0,1,2,2,2,0,0,4,0,4,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0,3,11,1,1,2,5,0,2,2,1,1,2,0,0,2,0,1,0,0,1,2,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4,11,1,1,1,1,0,0,3,2,3,2,0,0,0,0,5,0,2,1,1,63,1,42,1,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,8,0,0
1,3,11,1,0,2,5,2,0,10,2,2,2,0,0,0,0,4,0,0,1,1,63,0,0,1,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,0
1,4,11,1,1,1,2,0,2,2,1,3,2,0,0,3,0,1,0,1,1,3,52,0,0,1,2,2,2,2,0,0,0,0,0,0,1,8,1,0,0,0,0,0,8,0,0
1,3,11,1,1,2,6,1,2,1,2,1,2,0,0,4,0,1,0,0,1,1,52,0,0,1,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2,0
1,4,6,2,0,2,1,1,2,2,1,2,0,0,0,4,0,1,0,0,3,0,63,1,63,1,2,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0
0,5,6,2,0,2,1,1,3,2,1,2,0,1,0,6,0,1,0,0,1,0,63,0,92,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,6,2,0,2,1,0,0,2,1,3,0,0,0,4,0,1,0,0,8,0,63,0,92,1,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7,6,2,0,2,1,0,0,1,2,3,0,0,0,4,0,1,0,0,1,0,63,0,0,2,1,1,2,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,7,6,2,0,2,1,0,0,2,1,3,0,1,0,6,0,1,0,0,2,0,63,1,63,1,1,1,2,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2
0,3,6,2,0,2,1,0,1,2,1,1,0,0,0,3,0,1,0,0,1,0,63,0,63,0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
0,4,6,2,0,2,1,0,1,2,1,1,0,0,0,3,0,1,0,0,8,0,63,0,0,1,2,2,2,4,1,0,0,0,2,2,8,0,1,0,0,0,0,0,8,1,0
1,6,9,1,1,1,1,0,0,1,2,2,2,0,0,2,0,5,0,0,1,1,63,1,91,1,2,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0
1,2,9,1,2,1,1,0,1,2,1,1,2,0,0,1,0,1,0,0,8,2,96,0,0,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,6,9,1,0,1,6,0,0,1,2,2,2,0,0,3,0,4,0,0,1,1,63,1,96,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1,4,9,1,1,1,1,0,2,1,2,1,2,0,0,3,0,1,0,1,3,0,71,0,75,0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1,7,9,1,1,1,1,0,0,1,2,3,2,0,0,2,0,4,0,1,1,1,63,1,91,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,3
1,2,9,1,1,1,2,0,2,2,1,1,2,0,0,2,0,1,0,0,1,2,71,1,52,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,9,1,3,1,1,1,3,2,1,2,2,0,0,3,0,1,0,1,1,3,23,1,23,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,6,7,1,0,1,17,1,1,2,1,3,0,1,0,8,0,1,0,0,2,0,63,1,63,1,4,4,4,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
1,4,7,1,3,1,17,0,0,2,1,2,2,0,0,0,0,1,0,0,2,3,23,1,43,1,2,2,2,2,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0
0,6,7,1,1,1,17,0,0,2,1,3,2,0,0,3,0,1,0,0,3,2,54,1,73,1,2,4,4,4,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,2,0
1,2,7,1,3,3,17,0,1,2,1,1,2,0,0,2,0,1,0,0,1,2,83,0,0,0,2,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,1,0,1,0,2
1,1,7,1,1,1,17,0,0,2,1,1,2,0,1,0,0,1,0,0,1,2,83,0,0,0,2,2,2,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0
1,5,7,1,0,1,17,1,1,2,1,3,1,1,0,7,0,1,0,0,1,0,52,0,0,1,4,4,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,3,7,1,0,1,17,0,1,2,1,1,2,0,0,1,0,1,0,1,1,2,75,0,0,0,4,4,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,4,7,1,1,1,17,0,0,2,1,2,2,0,0,1,0,1,0,0,1,1,83,1,52,1,2,2,2,2,1,1,1,0,2,2,1,1,0,0,0,0,0,0,1,2,0
0,7,2,2,0,2,4,1,1,2,1,6,0,1,0,8,0,1,1,0,3,0,61,0,0,3,2,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,2,0,2,4,1,3,1,2,1,0,0,0,4,0,1,0,0,1,1,0,0,0,0,2,2,2,2,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,0,0
0,5,2,2,0,2,4,1,1,2,1,2,0,1,0,4,0,1,2,0,2,0,61,0,0,1,2,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,2,0,2,4,1,1,3,2,3,0,0,0,1,0,1,0,0,8,0,61,0,0,0,1,4,1,4,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
0,5,2,2,0,2,4,1,1,1,2,2,0,1,0,6,0,1,0,0,8,0,61,0,0,1,2,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,2,0,2,4,1,3,2,1,2,0,0,0,5,0,1,1,0,1,0,33,0,0,1,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
1,1,2,2,0,2,4,0,1,1,2,0,0,0,0,1,0,1,0,0,2,0,92,0,0,0,4,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,2,0
0,1,2,2,0,2,4,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0,61,0,0,0,4,4,4,4,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
0,3,2,2,0,2,4,0,1,3,2,3,0,0,0,2,0,1,1,0,8,1,54,1,61,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,11,1,0,2,1,0,0,1,2,3,2,0,0,4,0,3,0,0,1,1,63,1,93,1,2,2,2,2,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,3,11,1,0,2,2,2,1,3,2,5,2,0,0,0,0,4,0,1,1,1,63,1,96,1,2,2,2,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,5,11,1,0,2,2,1,0,5,2,5,2,0,0,4,0,1,0,0,1,0,0,0,0,1,1,2,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,11,1,2,2,5,1,0,8,1,0,2,0,0,1,0,5,0,0,1,1,63,0,96,1,2,2,2,2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,2,0
1,3,11,1,0,2,2,0,2,1,2,1,2,0,0,2,0,1,0,1,2,1,52,0,0,2,4,4,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
0,3,11,1,1,2,2,0,0,2,1,2,2,0,0,2,0,1,0,0,1,3,23,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1
1,4,4,1,1,1,1,1,3,1,2,1,2,0,0,5,0,1,0,0,1,1,75,1,75,1,2,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0
1,5,4,1,1,1,9,0,0,3,2,3,2,0,0,5,0,1,0,1,8,1,52,1,52,1,2,2,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,2
1,3,4,1,1,2,6,1,1,2,1,2,2,0,0,3,0,1,0,0,8,1,52,1,52,0,2,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
1,3,4,1,1,1,6,0,1,1,2,1,2,0,0,1,0,1,0,1,3,1,52,1,52,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,2,1
0,6,4,1,1,2,1,0,1,1,2,2,2,1,0,6,0,3,0,0,1,1,63,1,52,1,2,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,4,1,1,1,6,1,0,3,2,5,2,0,0,4,0,3,0,0,1,1,63,1,52,1,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,1,1,0,8,2,3
1,2,1,2,3,2,3,0,0,1,2,0,2,0,1,0,0,1,0,1,2,3,23,1,24,0,1,2,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,4,1,2,1,1,3,1,1,2,1,3,2,1,0,7,0,1,0,0,8,0,63,0,63,1,1,2,1,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1,0,0
1,7,1,2,1,1,3,1,1,2,1,4,2,1,0,8,0,1,0,0,2,1,92,1,73,2,2,2,2,2,1,1,1,1,2,2,8,0,0,0,0,0,0,1,0,2,2
0,4,1,2,1,1,3,1,1,2,1,2,2,0,0,5,0,1,0,0,8,1,63,0,0,1,1,2,1,4,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,2,0
1,4,1,2,3,1,3,0,1,2,1,1,2,0,0,2,0,1,0,0,2,3,23,1,23,0,2,2,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,2
1,6,1,2,1,1,3,1,2,2,1,4,2,1,0,7,0,1,0,0,3,0,0,0,63,2,2,2,2,7,1,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1
1,2,1,2,2,1,3,0,1,2,1,1,2,0,0,1,0,1,0,0,1,1,75,1,75,0,1,2,1,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0
1,5,9,1,3,1,1,0,0,8,2,3,2,0,0,0,0,1,0,2,8,3,72,1,36,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
1,2,9,1,2,1,2,0,0,2,1,1,2,0,0,0,0,1,0,1,8,2,71,0,52,0,2,2,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,4,9,1,0,2,2,0,0,8,1,3,2,0,0,2,0,4,0,1,1,1,63,1,52,1,2,2,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,2,1
1,1,9,1,3,2,2,0,0,1,2,0,2,0,0,0,0,1,0,0,1,0,71,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,5,9,1,2,1,1,0,0,2,1,3,2,0,0,2,0,1,0,1,1,2,96,1,52,1,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
0,1,5,2,1,2,5,0,1,1,2,0,0,0,0,1,0,1,1,0,2,0,52,0,0,2,4,4,4,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0
1,6,5,2,1,2,5,0,0,1,2,2,0,1,0,7,0,1,2,0,8,0,61,1,52,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,0,2,5,0,2,1,2,0,0,0,0,2,0,1,1,0,8,0,63,1,63,1,4,4,2,4,1,1,1,1,2,2,1,0,0,0,0,0,0,0,1,1,0
0,5,5,2,1,2,5,1,1,2,1,3,0,1,0,7,0,1,1,0,2,1,63,1,63,1,1,1,1,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0
0,3,5,2,0,2,5,0,0,2,1,3,0,0,0,2,0,1,2,0,1,1,63,1,63,1,2,2,2,4,1,1,1,1,1,0,0,8,0,0,0,0,0,0,0,0,0
1,2,5,2,1,2,5,0,0,2,1,2,0,0,1,1,0,1,1,0,1,1,52,1,23,1,2,4,4,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,6,2,1,2,10,0,1,2,1,2,1,0,0,1,0,1,0,1,1,1,63,0,0,1,4,2,2,2,1,1,1,1,2,1,8,1,0,0,0,0,0,0,0,0,0
0,7,6,2,0,2,10,0,0,1,2,3,0,0,0,3,0,5,0,1,1,1,63,0,63,1,2,2,2,2,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0
0,5,6,2,0,2,10,1,2,2,1,3,0,1,0,9,0,1,0,0,1,0,63,0,63,1,2,2,2,2,0,1,1,1,2,2,0,1,0,0,0,0,0,0,0,2,2
0,4,6,2,0,2,10,1,4,2,1,3,0,0,0,5,0,1,0,1,8,0,63,1,63,1,2,2,2,2,1,1,0,0,2,0,1,1,0,0,1,0,0,0,1,1,1
0,3,6,2,0,2,10,1,2,2,1,1,0,0,0,4,0,1,0,0,8,0,63,1,63,0,4,4,4,4,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
0,7,6,2,0,2,10,1,0,2,1,5,0,1,0,6,0,1,0,1,1,0,63,0,63,2,4,2,1,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,2,1
1,4,6,2,0,2,10,0,1,3,2,4,0,0,0,1,0,1,2,1,2,0,63,0,0,2,2,4,2,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,2
1,6,9,1,2,1,1,0,0,1,2,2,2,0,0,3,0,4,0,0,1,1,63,1,52,1,2,2,2,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0
1,3,9,1,1,1,1,0,0,3,2,2,2,0,0,2,0,5,0,0,1,1,63,1,51,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2
0,6,9,1,0,2,2,0,0,1,2,2,2,0,0,2,0,4,0,0,1,1,63,1,61,1,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,8,2,0
1,6,9,1,2,1,1,0,0,1,2,2,2,0,0,3,0,4,0,2,1,1,63,1,51,1,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,2
1,6,9,1,2,1,1,0,0,1,2,2,2,0,0,1,0,4,0,0,1,1,63,1,52,1,2,2,2,2,1,1,0,0,2,0,1,1,1,1,1,1,1,0,0,2,2
1,3,9,1,1,1,6,0,1,2,1,1,2,0,0,2,0,1,0,0,2,1,93,0,0,0,2,2,2,2,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1,4,9,1,1,2,6,1,1,2,1,3,2,0,0,4,0,1,0,0,1,2,73,1,52,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,2,4
1,5,9,1,1,2,1,1,1,3,2,5,2,0,0,3,0,4,0,0,1,1,63,1,75,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,8,2,3
1,7,9,1,3,1,2,0,0,2,1,3,2,0,0,3,0,1,0,0,8,3,96,1,96,1,2,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
1,7,4,2,0,1,18,0,0,2,1,5,2,1,0,6,0,1,0,0,8,1,63,0,0,2,4,4,1,4,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0
1,5,4,2,0,1,2,1,3,2,1,2,2,1,0,5,0,1,0,1,8,0,61,1,63,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1
0,3,4,2,0,3,18,1,2,2,1,1,2,0,0,4,1,1,0,0,3,2,63,0,63,0,4,2,2,4,0,0,0,0,2,2,1,1,1,0,1,1,1,1,1,2,2
0,2,4,2,1,1,18,0,1,2,1,1,1,0,0,1,0,1,0,1,1,1,63,0,0,0,2,2,2,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,2,1
1,5,4,2,0,1,2,1,1,1,2,2,2,0,1,5,0,1,1,0,8,1,63,0,0,2,2,2,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,4
0,6,4,2,0,3,2,0,1,1,2,2,1,1,0,5,0,1,1,1,2,0,63,1,63,2,4,4,4,4,0,0,0,0,2,2,1,0,1,1,1,1,1,0,0,1,2
1,3,4,2,0,1,18,1,2,2,1,1,0,1,0,6,0,1,0,0,8,1,61,1,92,0,2,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,2
0,5,4,2,0,3,2,1,2,2,1,2,2,1,0,9,0,1,0,0,2,0,63,0,63,1,4,4,4,4,0,0,0,0,0,2,1,1,0,0,0,0,0,1,8,1,0
1,6,4,2,0,2,2,0,0,2,1,4,0,1,0,7,0,1,2,1,1,0,63,1,96,2,2,2,2,2,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,2,4
1,4,4,2,0,1,18,0,2,2,1,2,2,1,0,7,0,1,1,0,2,0,63,0,75,1,2,4,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,1
0,5,4,2,0,1,2,0,0,2,1,2,2,0,0,1,0,1,2,0,8,1,61,1,92,1,2,2,2,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,3
1,3,4,2,2,1,2,0,2,2,1,1,2,0,0,2,0,1,0,0,1,3,32,1,52,0,2,2,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0
1,3,4,2,3,1,2,0,0,2,1,2,2,0,0,1,0,1,0,0,8,3,23,1,23,1,2,2,2,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,2,0
0,4,4,2,0,1,2,0,1,2,1,2,2,0,0,1,0,1,0,1,8,1,71,0,0,1,2,2,2,2,0,0,0,0,2,0,1,1,1,0,0,0,0,1,0,0,0
0,3,4,2,1,1,2,0,1,2,1,1,2,0,0,2,0,1,0,0,2,3,63,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,5,4,2,0,1,2,0,2,2,1,4,1,0,0,3,0,1,0,2,2,0,63,0,0,2,4,4,4,4,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,2,0
0,7,4,2,1,1,2,0,0,1,2,3,2,1,0,6,0,1,2,0,3,0,63,1,52,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4,2,0,1,2,0,1,2,1,2,2,0,0,3,0,1,0,0,8,1,52,0,0,1,2,2,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,2,0
0,6,4,2,0,1,1,1,2,2,1,2,2,1,0,9,0,1,0,0,8,1,63,1,73,1,4,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2
0,6,1,2,0,1,3,1,1,2,1,3,0,2,0,7,0,1,0,0,8,0,63,1,63,1,2,2,2,2,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0
0,4,1,2,0,1,3,1,1,2,1,3,0,0,0,5,0,1,0,0,8,1,63,0,0,1,2,2,2,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,1
1,7,1,2,0,1,3,0,0,1,2,3,2,0,0,4,0,4,0,0,1,1,63,0,63,1,2,2,2,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,3
0,7,3,2,0,1,1,1,1,2,1,3,1,2,0,7,0,1,0,0,1,0,63,0,0,1,2,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0
0,2,3,2,0,1,1,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,63,0,63,0,2,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0
1,3,3,2,1,1,1,0,1,2,1,2,0,0,0,3,0,1,0,0,1,0,63,0,0,0,2,2,2,2,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0
1,5,3,2,0,1,1,1,2,2,1,3,0,1,0,6,0,1,0,0,1,0,63,0,0,1,2,2,2,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,2,0
1,5,3,2,1,1,1,0,0,2,1,3,0,0,0,4,0,1,0,0,1,0,63,0,0,1,2,2,2,2,1,1,0,0,2,2,0,1,1,0,0,0,0,0,0,2,0
1,2,3,2,1,1,1,0,1,3,1,4,2,0,0,1,0,4,0,0,1,1,63,0,0,1,2,2,2,2,0,1,1,1,2,2,1,1,1,0,1,0,1,1,0,0,0
0,4,3,2,0,1,1,0,0,2,1,2,1,0,0,2,0,1,0,1,1,0,63,0,0,1,2,2,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0
0,6,3,2,0,1,1,0,0,2,1,3,1,1,0,5,0,1,0,0,1,1,63,0,0,1,2,2,2,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,2,0
0,2,3,2,1,1,1,0,1,2,1,2,0,0,0,2,0,1,0,0,1,0,63,0,0,1,2,2,2,2,0,1,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0
0,6,3,2,0,1,1,0,1,2,1,4,0,0,0,3,0,1,0,0,2,0,63,0,0,2,2,2,2,2,1,1,1,0,2,2,8,0,1,0,0,0,0,1,0,0,0
0,4,3,2,0,1,1,0,1,2,1,2,0,0,0,3,0,1,0,0,1,0,63,0,63,1,2,2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0
1,2,10,1,1,2,1,0,1,2,1,1,2,0,0,1,0,1,0,0,1,1,93,0,0,0,1,2,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1,3,10,1,1,2,6,0,2,2,1,1,2,0,0,2,0,1,0,0,1,0,52,1,75,0,2,4,4,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,6,10,1,1,1,2,0,0,1,2,2,2,0,0,3,0,5,0,0,1,1,63,0,75,1,2,2,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,2,0
1,3,10,1,3,1,6,0,0,2,1,2,2,0,0,2,0,1,0,0,8,2,83,0,0,1,1,1,1,2,0,0,0,0,2,0,1,8,1,0,0,0,0,1,1,2,2
1,2,10,1,1,1,1,0,1,2,1,1,2,0,0,1,0,1,0,1,1,2,93,0,0,0,2,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
